종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
KSS해운,KOSPI,,10600,-250,-2.3,11000,11000,10550,239108,2549186000,245770328000,23185880
KTcs,KOSPI,,2775,20,0.73,2760,2815,2740,1466619,4075875765,118450875000,42685000
KTis,KOSPI,,2660,60,2.31,2635,2685,2625,194269,516552735,92573320000,34802000
LF,KOSPI,,15300,-150,-0.97,15650,15750,15250,129628,1998682550,447372000000,29240000
LG,KOSPI,,93300,-600,-0.64,95400,97600,92400,531938,50423912800,16099580322300,172557131
LG디스플레이,KOSPI,,23000,400,1.77,23300,23450,22750,3006652,69381187800,8229761100000,357815700
LG생활건강,KOSPI,,1505000,-8000,-0.53,1536000,1549000,1500000,49539,75259740830,23505386485000,15618197
SK,KOSPI,,274000,11500,4.38,270000,277000,268500,405669,110640729000,19278721378000,70360297
SKC,KOSPI,,116500,-1000,-0.85,121500,122000,115500,410375,48427262000,4411656717000,37868298
SK가스,KOSPI,,91500,-100,-0.11,93000,94300,90900,20491,1891370200,844567326000,9230244
SK네트웍스,KOSPI,,5510,-50,-0.9,5700,5700,5470,1315019,7303096800,1367513934970,248187647
SK디스커버리,KOSPI,,65300,-100,-0.15,65800,66500,64800,93927,6159862200,1243171931500,19037855
SK디앤디,KOSPI,,34800,-250,-0.71,35900,35900,34650,62959,2218479400,660857707200,18990164
SK렌터카,KOSPI,,11300,0,0.0,11500,11600,11200,141842,1613597550,534329992000,47285840
SK이노베이션,KOSPI,,265000,4500,1.73,268000,276500,262000,928188,249487416500,24503374460000,92465564
SK증권,KOSPI,,834,6,0.72,837,848,831,3404139,2856420704,394140202614,472590171
SK케미칼,KOSPI,,365500,-11500,-3.05,384000,384000,362500,189303,70218035000,4291480238000,11741396
SK텔레콤,KOSPI,,247500,0,0.0,250500,253000,247500,371232,92892651236,19984563472500,80745711
SK하이닉스,KOSPI,,144500,3000,2.12,149000,150500,141000,9376523,1365279622000,105196341742500,728002365
SPC삼립,KOSPI,,71600,400,0.56,72000,72100,71200,10447,747910700,617837044400,8629009
STX,KOSPI,,5170,-130,-2.45,5330,5450,5170,23240,123708870,101988083340,19726902
STX엔진,KOSPI,,6610,140,2.16,6480,6620,6480,15509,101920080,152088855440,23008904
TCC스틸,KOSPI,,4590,-60,-1.29,4725,4845,4555,150561,704369310,105570000000,23000000
WISCOM,KOSPI,,3470,-15,-0.43,3535,3625,3400,176107,619557475,53182739860,15326438
YG PLUS,KOSPI,,6010,0,0.0,6190,6190,5970,657914,3991174820,380734101000,63350100
가온전선,KOSPI,,20750,50,0.24,20850,21250,20500,6299,131583850,86327200250,4160347
강남제비스코,KOSPI,,23100,700,3.13,22450,23400,22400,32190,741638200,150150000000,6500000
강원랜드,KOSPI,,24250,50,0.21,24500,24550,24050,916786,22272585800,5188057125000,213940500
갤럭시아에스엠,KOSPI,,1480,30,2.07,1460,1490,1450,134723,197319550,40773473120,27549644
경농,KOSPI,,12950,-200,-1.52,13450,13450,12950,116356,1530507700,280908162500,21691750
경동나비엔,KOSPI,,50500,-100,-0.2,51400,51400,49350,67430,3385114650,687038865000,13604730
경동도시가스,KOSPI,,18700,300,1.63,18450,18700,18450,6177,115132150,110244092200,5895406
경동인베스트,KOSPI,,32150,450,1.42,31700,32600,31700,13048,418134300,76035489450,2365023
경방,KOSPI,,12250,200,1.66,12250,12250,12000,40128,487074950,335837057500,27415270
경보제약,KOSPI,,12550,-300,-2.33,12950,14000,12550,251869,3279718250,300031093000,23906860
경인양행,KOSPI,,6790,-80,-1.16,6970,6970,6790,248867,1704505280,280470218350,41306365
경인전자,KOSPI,,31100,1100,3.67,30000,31350,29700,8154,248462900,48851786700,1570797
계양전기,KOSPI,,4460,10,0.22,4525,4600,4420,220713,994408495,145396000000,32600000
고려산업,KOSPI,,3995,-35,-0.87,4075,4100,3975,115744,465859910,99633002875,24939425
고려아연,KOSPI,,407000,3500,0.87,408500,412000,405500,61635,25141787000,7680090000000,18870000
고려제강,KOSPI,,16500,0,0.0,16800,16850,16100,255848,4211056500,379500000000,23000000
광동제약,KOSPI,,8890,70,0.79,8850,9020,8810,208161,1857018140,466021365390,52420851
광명전기,KOSPI,,2390,100,4.37,2350,2460,2325,2707073,6518013790,103576899850,43337615
광전자,KOSPI,,2460,25,1.03,2475,2505,2445,197488,489149015,142541656980,57943763
광주신세계,KOSPI,,159500,1000,0.63,159500,161500,158000,4321,691411500,255200000000,1600000
교보증권,KOSPI,,7220,-50,-0.69,7320,7370,7220,72841,529841430,466796797120,64653296
국도화학,KOSPI,,56000,700,1.27,56800,56800,54900,50048,2792238400,325394496000,5810616
국동,KOSPI,,3985,-215,-5.12,4220,4275,3920,1067421,4347789270,155238085925,38955605
국보,KOSPI,,2125,-35,-1.62,2160,2285,2000,1718012,3740690190,104924945625,49376445
국제약품,KOSPI,,8280,130,1.6,8240,8430,8200,80879,671216520,152356305600,18400520
그린케미칼,KOSPI,,12550,-50,-0.4,12900,13500,12400,384493,4949623250,301200000000,24000000
극동유화,KOSPI,,3450,-40,-1.15,3550,3550,3430,459986,1598620765,120299499000,34869420
금강공업,KOSPI,,5050,-90,-1.75,5150,5230,5000,65977,335533750,146558640650,29021513
금비,KOSPI,,66200,300,0.46,65900,67300,65500,793,52447600,66200000000,1000000
금양,KOSPI,,4550,-150,-3.19,4740,4800,4550,249731,1160158090,200419014250,44048135
금호에이치티,KOSPI,,2250,25,1.12,2260,2305,2230,1963419,4454576685,281829737250,125257661
금호전기,KOSPI,,2685,75,2.87,2635,2725,2635,70874,190081205,32171186700,11981820
금호타이어,KOSPI,,4030,55,1.38,3950,4110,3940,731375,2954256045,1157658956610,287260287
기신정기,KOSPI,,3835,0,0.0,3850,3900,3825,102634,394380515,111982000000,29200000
기업은행,KOSPI,,8390,60,0.72,8400,8480,8360,1410580,11876817910,6197393980400,738664360
까뮤이앤씨,KOSPI,,3400,-10,-0.29,3445,3680,3375,8749606,30857385535,153517752000,45152280
깨끗한나라,KOSPI,,4050,0,0.0,4115,4115,4050,64495,262276955,150824806650,37240693
남광토건,KOSPI,,13350,-50,-0.37,13650,13800,13150,50772,681737050,131215828350,9828901
남선알미늄,KOSPI,,4155,-10,-0.24,4225,4265,4150,1142633,4784182285,457794118950,110179090
남성,KOSPI,,3530,-5,-0.14,3600,3660,3490,450205,1606870955,127828924800,36212160
남양유업,KOSPI,,296000,1000,0.34,296000,297000,293500,1804,532699000,213120000000,720000
남해화학,KOSPI,,8620,70,0.82,8700,8700,8540,192087,1647966730,428231626660,49678843
넥센,KOSPI,,4650,-100,-2.11,4755,4760,4650,87483,410170300,248979493050,53543977
넥센타이어,KOSPI,,8290,-130,-1.54,8440,8470,8220,525943,4394702090,809666700330,97667877
넷마블,KOSPI,,123500,0,0.0,126500,126500,123000,262577,32701683000,10606982626500,85886499
노루페인트,KOSPI,,9430,220,2.39,9320,9570,9320,83006,782566500,188600000000,20000000
노루홀딩스,KOSPI,,11600,0,0.0,11750,11950,11450,45380,527160050,154177351600,13291151
녹십자,KOSPI,,371500,-7000,-1.85,385500,387000,370500,144035,54403333500,4341548867000,11686538
녹십자홀딩스,KOSPI,,36650,-450,-1.21,37700,38200,36400,426551,15930765800,1723583896500,47028210
농심,KOSPI,,273500,-1500,-0.55,276500,276500,272500,29133,8001268500,1663602587000,6082642
농심홀딩스,KOSPI,,73400,-300,-0.41,73800,74000,73100,4962,364762900,340413786000,4637790
다스코,KOSPI,,4965,-30,-0.6,5070,5080,4965,28632,143413455,76461000000,15400000
다우기술,KOSPI,,27000,-200,-0.74,27700,27750,26700,381208,10321647400,1211398659000,44866617
대교,KOSPI,,3785,65,1.75,3775,3815,3750,119764,452626185,320600287250,84702850
대구백화점,KOSPI,,9330,20,0.21,9500,9500,9300,6963,65512930,100965630630,10821611
대덕,KOSPI,,6710,10,0.15,6810,6830,6660,150933,1016764030,227402906500,33890150
대동전자,KOSPI,,5540,0,0.0,5550,5650,5220,32328,177665970,58117076380,10490447
대림통상,KOSPI,,3975,-5,-0.13,3980,4030,3915,10535,41917645,60519375000,15225000
대상,KOSPI,,24900,-50,-0.2,25200,25200,24750,170279,4251075650,862735822500,34648025
대상홀딩스,KOSPI,,9740,40,0.41,9770,9880,9620,77159,753227220,352710120120,36212538
대성산업,KOSPI,,3425,-75,-2.14,3485,3525,3390,297444,1023126600,154931512150,45235478
대성에너지,KOSPI,,5160,10,0.19,5170,5190,5150,15001,77604770,141900000000,27500000
대성홀딩스,KOSPI,,27700,-550,-1.95,28100,28350,27700,44739,1251559700,445678014300,16089459
대신증권,KOSPI,,13950,50,0.36,14000,14150,13750,125455,1747397450,708288930000,50773400
대양금속,KOSPI,,3885,30,0.78,3880,3950,3845,324506,1262761980,114863673015,29565939
대영포장,KOSPI,,2805,110,4.08,2695,2835,2575,11989841,32739156745,304046709945,108394549
대우건설,KOSPI,,5830,-40,-0.68,5940,5970,5760,2498109,14665041130,2423079979540,415622638
대우부품,KOSPI,,2755,65,2.42,2725,2800,2705,753790,2079806125,131265763125,47646375
대웅,KOSPI,,37400,850,2.33,36900,39200,36700,328081,12349223150,2174510052000,58141980
대웅제약,KOSPI,,135500,0,0.0,137500,142000,134000,110140,15116602000,1569980912500,11586575
대원강업,KOSPI,,4140,0,0.0,4210,4325,4085,907108,3832849700,256680000000,62000000
대원전선,KOSPI,,1625,115,7.62,1560,1765,1525,20363270,33738665425,115402571375,71016967
대원제약,KOSPI,,16750,100,0.6,16850,16950,16550,44470,744216050,339080350250,20243603
대원화성,KOSPI,,1820,-30,-1.62,1870,1885,1805,239886,440658475,75073456640,41249152
대유에이텍,KOSPI,,1105,35,3.27,1075,1160,1070,3879042,4326463605,118142165635,106915987
대유플러스,KOSPI,,818,14,1.74,814,825,810,765490,624361913,97305293886,118955127
대창,KOSPI,,1920,-70,-3.52,1995,2060,1890,8525510,16770801885,174989758080,91140499
대창단조,KOSPI,,6340,60,0.96,6350,6430,6280,32397,205616650,90573969100,14286115
대한방직,KOSPI,,39700,100,0.25,40000,40000,39550,11668,463119200,210410000000,5300000
대한유화,KOSPI,,349500,-14000,-3.85,374000,374000,348000,88189,31705871500,2271750000000,6500000
대한전선,KOSPI,,992,11,1.12,994,1010,978,14392912,14304984334,849621224928,856473009
대한제강,KOSPI,,12900,-700,-5.15,13900,13950,12650,425521,5681141250,317942868600,24646734
대한제당,KOSPI,,22550,200,0.89,22850,24400,21850,149236,3391337300,202265787900,8969658
대한제분,KOSPI,,142000,0,0.0,145500,147000,141000,7407,1060329000,239980000000,1690000
대한항공,KOSPI,,27550,-600,-2.13,28450,28450,27500,2799782,77809095850,4799477593150,174209713
대한해운,KOSPI,,3260,-35,-1.06,3365,3370,3250,2675915,8820478465,796323753400,244271090
대한화섬,KOSPI,,118000,3000,2.61,115500,118500,114000,1601,186708000,156704000000,1328000
대현,KOSPI,,2110,-15,-0.71,2150,2190,2085,243444,521114230,93435674100,44282310
대호에이엘,KOSPI,,2270,30,1.34,2255,2385,2255,269235,624929425,61596084530,27134839
더블유게임즈,KOSPI,,55700,400,0.72,56300,56400,55300,76388,4264302600,1023459761400,18374502
더존비즈온,KOSPI,,109000,-1000,-0.91,115000,116000,106000,308622,34490403750,3290734089000,30190221
덕성,KOSPI,,8020,1520,23.38,6730,8270,6700,12539026,98202641460,125753600000,15680000
덕양산업,KOSPI,,3455,110,3.29,3345,3575,3345,996252,3467761270,112512005900,32564980
덴티움,KOSPI,,60000,-1200,-1.96,60400,60500,58200,173410,10316435300,664129800000,11068830
도화엔지니어링,KOSPI,,8050,0,0.0,8110,8130,8030,32902,265825060,271446000000,33720000
동남합성,KOSPI,,47300,-100,-0.21,47400,47400,46900,2300,108409900,170753000000,3610000
동방,KOSPI,,10600,250,2.42,10100,11100,9420,23363022,237200557600,421631758600,39776581
동방아그로,KOSPI,,6570,20,0.31,6630,6630,6540,27272,179133390,89467480890,13617577
동부건설,KOSPI,,11850,-200,-1.66,12250,12250,11600,129951,1542857400,269070922950,22706407
동서,KOSPI,,40300,0,0.0,40500,41250,39900,183319,7387969100,4017910000000,99700000
동성제약,KOSPI,,12700,50,0.4,12800,13000,12600,150975,1929439400,331482319000,26100970
동아쏘시오홀딩스,KOSPI,,114500,-1500,-1.29,117000,117500,114500,13324,1538389500,704787117000,6155346
동아에스티,KOSPI,,81700,-400,-0.49,83400,83500,81600,35881,2944242400,689864015600,8443868
동아지질,KOSPI,,16350,-300,-1.8,16950,16950,16150,120421,1979482250,188025000000,11500000
동아타이어,KOSPI,,10600,200,1.92,10500,10700,10400,44980,473652600,145569959000,13733015
동양,KOSPI,,1240,-5,-0.4,1255,1270,1235,969053,1208324380,295968238120,238684063
동양고속,KOSPI,,23450,0,0.0,23450,23600,23400,1680,39451150,67901093050,2895569
동양생명,KOSPI,,4100,-20,-0.49,4150,4150,4085,262232,1076774935,661570198500,161358585
동양철관,KOSPI,,1330,30,2.31,1325,1345,1305,4403914,5842947550,158117435700,118885290
동양피스톤,KOSPI,,5830,70,1.22,5920,5920,5710,61004,355587480,76772121800,13168460
동원F&B,KOSPI,,196500,-1500,-0.76,200000,200000,194500,13161,2602075000,758317866000,3859124
동원금속,KOSPI,,1200,10,0.84,1205,1310,1140,16936539,21137760700,56105919600,46754933
동원산업,KOSPI,,260500,1000,0.39,260000,265000,256000,2176,564471500,958025480500,3677641
동원수산,KOSPI,,8840,-100,-1.12,8940,9020,8830,49769,441934950,41139636200,4653805
동원시스템즈,KOSPI,,49850,-250,-0.5,51800,52000,48800,84984,4257630200,1277082773350,25618511
동일고무벨트,KOSPI,,8800,-40,-0.45,8840,8950,8750,25289,223685120,120120000000,13650000
동일산업,KOSPI,,78200,200,0.26,79800,79800,77900,1893,147849400,189651813000,2425215
동일제강,KOSPI,,3655,840,29.84,3095,3655,3050,18914670,67027111010,54825000000,15000000
동화약품,KOSPI,,14300,-200,-1.38,14750,14750,14100,199410,2875280950,399420021000,27931470
두산,KOSPI,,47200,550,1.18,47700,47700,46750,28722,1355822800,779925012000,16523835
두산밥캣,KOSPI,,33200,850,2.63,32750,33200,32400,369678,12152517410,3328272311200,100249166
두올,KOSPI,,5040,1160,29.9,3975,5040,3950,42491587,200144949300,136416067200,27066680
디씨엠,KOSPI,,12500,-50,-0.4,12650,12850,12500,13409,169973300,146250000000,11700000
디아이,KOSPI,,5980,20,0.34,6080,6190,5890,252170,1524588970,188350774300,31496785
디아이씨,KOSPI,,3305,115,3.61,3220,3490,3220,1470985,4942713805,128526720545,38888569
디와이,KOSPI,,5810,-90,-1.53,6000,6050,5770,193997,1141780080,152917067730,26319633
디와이파워,KOSPI,,14600,150,1.04,14750,14900,14350,199605,2921508800,161208936800,11041708
락앤락,KOSPI,,14600,-200,-1.35,14900,15150,14300,316475,4631703250,773911514800,53007638
롯데관광개발,KOSPI,,20900,-850,-3.91,21900,22150,20500,1818192,38882154850,1447861335800,69275662
롯데손해보험,KOSPI,,1685,10,0.6,1705,1710,1675,350506,592385520,522916699200,310336320
롯데쇼핑,KOSPI,,121500,3000,2.53,121000,121500,118500,142058,17038250500,3437083732500,28288755
롯데정밀화학,KOSPI,,52500,-900,-1.69,53900,54400,52100,94057,5010603600,1354500000000,25800000
롯데지주,KOSPI,,33400,-200,-0.6,33750,33900,33300,110469,3715313200,3503968515800,104909237
롯데케미칼,KOSPI,,323500,5500,1.73,329000,338000,321000,419443,138416189000,11088098046500,34275419
롯데하이마트,KOSPI,,36650,-800,-2.14,37800,37800,36400,55329,2046405700,865222644800,23607712
마니커,KOSPI,,698,-1,-0.14,700,703,696,926974,647360387,138533870612,198472594
만호제강,KOSPI,,18350,-350,-1.87,18750,18900,18350,25846,479757400,76152500000,4150000
메리츠금융지주,KOSPI,,12300,50,0.41,12300,12600,12150,215933,2642227350,1648338916200,134011294
메타랩스,KOSPI,,1005,9,0.9,1000,1015,994,227955,227839422,64008386685,63689937
명문제약,KOSPI,,5580,30,0.54,5600,5700,5550,277323,1560049770,189460273320,33953454
모나리자,KOSPI,,4440,0,0.0,4445,4480,4430,130174,578760900,162376372200,36571255
모나미,KOSPI,,4845,-65,-1.32,4925,4955,4820,207724,1010565055,91557452415,18897307
모토닉,KOSPI,,13250,100,0.76,13400,13550,13200,78007,1039538600,437250000000,33000000
무림P&P,KOSPI,,5720,-60,-1.04,5880,5900,5690,360122,2079679030,356746813280,62368324
무림페이퍼,KOSPI,,2980,190,6.81,2860,3200,2825,476354,1420749230,123995743800,41609310
무학,KOSPI,,6830,20,0.29,6820,6890,6780,18931,129167250,194655000000,28500000
문배철강,KOSPI,,3655,-55,-1.48,3750,3815,3590,948850,3517914600,74940310775,20503505
미래산업,KOSPI,,3190,45,1.43,3160,3195,3155,149297,474030135,59534743510,18662929
미래아이앤지,KOSPI,,523,22,4.39,519,523,501,2665682,1365276754,67720209404,129484148
미래에셋생명,KOSPI,,4040,40,1.0,4005,4070,4000,175588,709821795,715145403560,177016189
미원상사,KOSPI,,155500,4500,2.98,151000,157500,151000,7197,1102122500,772835000000,4970000
미원에스씨,KOSPI,,114500,2500,2.23,112000,114500,112000,1638,185438500,583950000000,5100000
미원홀딩스,KOSPI,,74100,1400,1.93,72700,75000,72700,2580,188861700,171912000000,2320000
미원화학,KOSPI,,61600,0,0.0,62300,62300,61200,367,22404900,135474908800,2199268
방림,KOSPI,,2040,20,0.99,2020,2050,2005,127146,256748810,86320743600,42314090
백광산업,KOSPI,,3575,-20,-0.56,3695,3695,3505,653710,2351668700,160583305025,44918407
백산,KOSPI,,6930,130,1.91,6850,7160,6720,417007,2913301710,167706000000,24200000
범양건영,KOSPI,,5040,90,1.82,5080,5160,4990,340998,1727021200,125153189280,24831982
벽산,KOSPI,,2485,-5,-0.2,2535,2540,2450,364225,907210685,170371600000,68560000
보락,KOSPI,,2150,-20,-0.92,2200,2215,2140,365756,794819500,128785000000,59900000
보해양조,KOSPI,,967,44,4.77,948,1035,948,14291330,14205844144,123243543691,127449373
부광약품,KOSPI,,26000,-1850,-6.64,29450,31100,25650,23695164,686192817750,1685787428000,64837978
부국증권,KOSPI,,21850,0,0.0,21850,21950,21700,2172,47370700,226582009100,10369886
부국철강,KOSPI,,4170,80,1.96,4180,4230,4120,117293,488823285,83400000000,20000000
부산산업,KOSPI,,130000,-7500,-5.45,142000,142500,129500,51593,6911603000,137280000000,1056000
부산주공,KOSPI,,685,-5,-0.72,691,701,685,383107,264389688,38941919145,56849517
비비안,KOSPI,,3265,85,2.67,3210,3370,3205,456258,1500716110,87292680850,26735890
비상교육,KOSPI,,6510,-90,-1.36,6610,6650,6500,20025,131373990,84608783910,12996741
비케이탑스,KOSPI,,13850,450,3.36,13650,14150,13350,159645,2184942150,181820708650,13127849
빙그레,KOSPI,,58200,0,0.0,58300,58700,57500,28636,1664721200,573342226200,9851241
사조대림,KOSPI,,16750,-150,-0.89,17050,17250,16650,23969,405058350,153504822250,9164467
사조동아원,KOSPI,,1245,-25,-1.97,1275,1300,1235,5319035,6701602710,175725027000,141144600
사조산업,KOSPI,,38500,1250,3.36,37500,39350,37400,44266,1701561750,192500000000,5000000
사조씨푸드,KOSPI,,5160,50,0.98,5140,5200,5110,116308,598632260,88847681880,17218543
사조오양,KOSPI,,9950,200,2.05,10300,10450,9800,159887,1618800210,93756253050,9422739
삼부토건,KOSPI,,3910,190,5.11,3790,3950,3715,6678458,25744672230,537806298880,137546368
삼성SDI,KOSPI,,684000,10000,1.48,696000,709000,675000,579401,401846868832,47034938520000,68764530
삼성공조,KOSPI,,8090,40,0.5,8060,8200,8060,13994,113647170,65741880260,8126314
삼성물산,KOSPI,,122500,1000,0.82,123500,124500,122000,465415,57333377000,22893667422500,186887081
삼성바이오로직스,KOSPI,,753000,3000,0.4,757000,772000,748000,83482,63330864000,49822245000000,66165000
삼성생명,KOSPI,,78400,3400,4.53,76200,78900,75800,828000,64406067400,15680000000000,200000000
삼성에스디에스,KOSPI,,191500,-3000,-1.54,198000,198000,190500,178065,34579895000,14817848700000,77377800
삼성전기,KOSPI,,201500,12000,6.33,195500,203000,194500,1104639,221254326500,15050779744000,74693696
삼성전자,KOSPI,,83600,1100,1.33,85100,85300,83000,33498180,2823604648915,499073821180000,5969782550
삼성제약,KOSPI,,6950,-250,-3.47,6980,7250,6890,5229693,36860727800,464589200650,66847367
삼성중공업,KOSPI,,6560,0,0.0,6670,6710,6530,3499099,23158070000,4132800000000,630000000
삼성증권,KOSPI,,37050,500,1.37,37300,37300,36500,467757,17269556000,3308565000000,89300000
삼성출판사,KOSPI,,33500,-400,-1.18,33600,36750,33100,3162598,110457609900,335000000000,10000000
삼성카드,KOSPI,,33100,150,0.46,32800,33400,32600,209338,6913126250,3834929292100,115858891
삼아알미늄,KOSPI,,10200,-200,-1.92,10700,10700,10100,95222,987768750,112200000000,11000000
삼양사,KOSPI,,55200,400,0.73,55300,56300,54800,31766,1764594600,569302384800,10313449
삼양식품,KOSPI,,88000,900,1.03,87600,89100,87400,32219,2837885900,662905320000,7533015
삼양통상,KOSPI,,62100,-800,-1.27,63100,64000,62100,6160,386278100,186300000000,3000000
삼양패키징,KOSPI,,22000,200,0.92,22100,22650,21550,56685,1256737400,312615688000,14209804
삼양홀딩스,KOSPI,,88800,3400,3.98,85700,90500,85700,28388,2522190200,760507264800,8564271
삼영무역,KOSPI,,14150,150,1.07,14200,14400,14000,19904,282459350,261307314200,18466948
삼원강재,KOSPI,,3600,130,3.75,3580,3620,3500,421009,1507306845,144000000000,40000000
삼익THK,KOSPI,,12300,50,0.41,12400,12550,12150,48947,606157400,258300000000,21000000
삼익악기,KOSPI,,1585,-30,-1.86,1680,1685,1585,1867238,3058659180,143491500275,90530915
삼일씨엔에스,KOSPI,,13150,-50,-0.38,13600,13650,13050,44588,594482500,167425103050,12731947
삼일제약,KOSPI,,20300,-450,-2.17,20900,21150,20200,32666,676735150,135906388800,6694896
삼정펄프,KOSPI,,28700,-150,-0.52,28700,29000,28500,4641,133245700,71749167700,2499971
삼진제약,KOSPI,,24700,-800,-3.14,25550,25550,24650,62239,1556199900,343330000000,13900000
삼천리,KOSPI,,83400,-600,-0.71,83700,84000,83400,4986,417230200,338189085000,4055025
삼호개발,KOSPI,,4450,20,0.45,4480,4515,4405,74231,329931405,111250000000,25000000
삼화왕관,KOSPI,,37800,100,0.27,37700,38300,37500,1266,47963800,81435526200,2154379
삼화전기,KOSPI,,20400,0,0.0,20800,21150,20300,73485,1525415450,134921928000,6613820
상상인증권,KOSPI,,1100,0,0.0,1105,1130,1095,178138,198224240,105719280700,96108437
상신브레이크,KOSPI,,4570,120,2.7,4520,4740,4470,677506,3116762860,98124526500,21471450
새론오토모티브,KOSPI,,5690,-80,-1.39,5770,5990,5520,15484,89148460,109248000000,19200000
샘표,KOSPI,,49950,200,0.4,49850,50900,49850,11374,571579250,143646210000,2875800
샘표식품,KOSPI,,47800,350,0.74,48000,48400,47500,6023,288237550,218364070800,4568286
서연,KOSPI,,8400,1090,14.91,7530,8820,7460,5368324,45043902000,197230689600,23479844
서연이화,KOSPI,,7540,440,6.2,7180,7880,7160,842183,6418248460,203794414980,27028437
서원,KOSPI,,2400,-30,-1.23,2465,2480,2380,776833,1882026405,113939016000,47474590
서흥,KOSPI,,51000,-100,-0.2,51200,52400,50100,23461,1193805200,590024763000,11569113
